year,month,month_num,epi_week,region,district,cases,deaths
2016,April,4,14,Punjab,D.G. Khan,1,0
2016,April,4,15,Punjab,D.G. Khan,1,0
2016,April,4,16,Punjab,D.G. Khan,1,0
2016,April,4,13,Punjab,Rajanpur,1,0
2016,April,4,14,Punjab,Rajanpur,1,0
2016,April,4,15,Punjab,Rajanpur,1,0
2016,April,4,16,Punjab,Rajanpur,1,0
2016,April,4,13,Punjab,Bahawalnagar,1,0
2016,April,4,14,Punjab,Bahawalnagar,1,0
2016,April,4,15,Punjab,Bahawalnagar,1,0
2016,April,4,16,Punjab,Bahawalnagar,0,0
2016,May,5,18,Punjab,Lahore,3,0
2016,May,5,19,Punjab,Lahore,4,0
2016,May,5,20,Punjab,Lahore,4,0
2016,May,5,21,Punjab,Lahore,3,0
2016,May,5,18,Punjab,Faisalabad,2,0
2016,May,5,19,Punjab,Faisalabad,3,0
2016,May,5,20,Punjab,Faisalabad,3,0
2016,May,5,21,Punjab,Faisalabad,2,0
2016,May,5,18,Punjab,Rawalpindi,2,0
2016,May,5,19,Punjab,Rawalpindi,2,0
2016,May,5,20,Punjab,Rawalpindi,2,0
2016,May,5,21,Punjab,Rawalpindi,2,0
2016,May,5,18,Punjab,Gujranwala,2,0
2016,May,5,19,Punjab,Gujranwala,2,0
2016,May,5,20,Punjab,Gujranwala,2,0
2016,May,5,21,Punjab,Gujranwala,1,0
2016,May,5,18,Punjab,Multan,2,0
2016,May,5,19,Punjab,Multan,2,0
2016,May,5,20,Punjab,Multan,2,0
2016,May,5,21,Punjab,Multan,1,0
2016,May,5,18,Punjab,Sheikhupura,2,0
2016,May,5,19,Punjab,Sheikhupura,2,0
2016,May,5,20,Punjab,Sheikhupura,2,0
2016,May,5,21,Punjab,Sheikhupura,1,0
2016,May,5,18,Punjab,Kasur,1,0
2016,May,5,19,Punjab,Kasur,2,0
2016,May,5,20,Punjab,Kasur,2,0
2016,May,5,21,Punjab,Kasur,1,0
2016,May,5,18,Punjab,Sialkot,2,0
2016,May,5,19,Punjab,Sialkot,2,0
2016,May,5,20,Punjab,Sialkot,2,0
2016,May,5,21,Punjab,Sialkot,1,0
2016,May,5,18,Punjab,Sargodha,1,0
2016,May,5,19,Punjab,Sargodha,2,0
2016,May,5,20,Punjab,Sargodha,1,0
2016,May,5,21,Punjab,Sargodha,1,0
2016,May,5,18,Punjab,Bahawalpur,1,0
2016,May,5,19,Punjab,Bahawalpur,2,0
2016,May,5,20,Punjab,Bahawalpur,1,0
2016,May,5,21,Punjab,Bahawalpur,1,0
2016,May,5,18,Punjab,Jhang,1,0
2016,May,5,19,Punjab,Jhang,2,0
2016,May,5,20,Punjab,Jhang,1,0
2016,May,5,21,Punjab,Jhang,1,0
2016,May,5,18,Punjab,Gujrat,1,0
2016,May,5,19,Punjab,Gujrat,2,0
2016,May,5,20,Punjab,Gujrat,1,0
2016,May,5,21,Punjab,Gujrat,1,0
2016,May,5,18,Punjab,Rahim Yar Khan,1,0
2016,May,5,19,Punjab,Rahim Yar Khan,2,1
2016,May,5,20,Punjab,Rahim Yar Khan,2,0
2016,May,5,21,Punjab,Rahim Yar Khan,1,0
2016,May,5,18,Punjab,Sahiwal,1,0
2016,May,5,19,Punjab,Sahiwal,1,0
2016,May,5,20,Punjab,Sahiwal,1,0
2016,May,5,21,Punjab,Sahiwal,1,0
2016,May,5,18,Punjab,Okara,1,0
2016,May,5,19,Punjab,Okara,2,0
2016,May,5,20,Punjab,Okara,1,0
2016,May,5,21,Punjab,Okara,1,0
2016,May,5,18,Punjab,Narowal,1,0
2016,May,5,19,Punjab,Narowal,1,0
2016,May,5,20,Punjab,Narowal,1,0
2016,May,5,21,Punjab,Narowal,1,0
2016,May,5,18,Punjab,Hafizabad,1,0
2016,May,5,19,Punjab,Hafizabad,1,0
2016,May,5,20,Punjab,Hafizabad,1,0
2016,May,5,21,Punjab,Hafizabad,1,0
2016,May,5,18,Punjab,Mandi Bahauddin,1,0
2016,May,5,19,Punjab,Mandi Bahauddin,1,0
2016,May,5,20,Punjab,Mandi Bahauddin,1,0
2016,May,5,21,Punjab,Mandi Bahauddin,0,0
2016,May,5,18,Punjab,Pakpattan,1,0
2016,May,5,19,Punjab,Pakpattan,1,0
2016,May,5,20,Punjab,Pakpattan,1,0
2016,May,5,21,Punjab,Pakpattan,0,0
2016,May,5,18,Punjab,Chiniot,1,0
2016,May,5,19,Punjab,Chiniot,1,0
2016,May,5,20,Punjab,Chiniot,1,0
2016,May,5,21,Punjab,Chiniot,1,0
2016,May,5,18,Punjab,Khushab,1,0
2016,May,5,19,Punjab,Khushab,1,0
2016,May,5,20,Punjab,Khushab,1,0
2016,May,5,21,Punjab,Khushab,0,0
2016,May,5,18,Punjab,Bhakkar,1,0
2016,May,5,19,Punjab,Bhakkar,1,0
2016,May,5,20,Punjab,Bhakkar,1,0
2016,May,5,21,Punjab,Bhakkar,0,0
2016,May,5,18,Punjab,Layyah,1,0
2016,May,5,19,Punjab,Layyah,1,0
2016,May,5,20,Punjab,Layyah,1,0
2016,May,5,21,Punjab,Layyah,0,0
2016,May,5,18,Punjab,Muzaffargarh,1,0
2016,May,5,19,Punjab,Muzaffargarh,2,0
2016,May,5,20,Punjab,Muzaffargarh,2,0
2016,May,5,21,Punjab,Muzaffargarh,1,0
2016,May,5,18,Punjab,Lodhran,1,0
2016,May,5,19,Punjab,Lodhran,1,0
2016,May,5,20,Punjab,Lodhran,1,0
2016,May,5,21,Punjab,Lodhran,0,0
2016,May,5,18,Punjab,Vehari,1,0
2016,May,5,19,Punjab,Vehari,2,0
2016,May,5,20,Punjab,Vehari,1,0
2016,May,5,21,Punjab,Vehari,1,0
2016,May,5,18,Punjab,Khanewal,1,0
2016,May,5,19,Punjab,Khanewal,1,0
2016,May,5,20,Punjab,Khanewal,1,0
2016,May,5,21,Punjab,Khanewal,1,0
2016,May,5,18,Punjab,Toba Tek Singh,1,0
2016,May,5,19,Punjab,Toba Tek Singh,2,0
2016,May,5,20,Punjab,Toba Tek Singh,1,0
2016,May,5,21,Punjab,Toba Tek Singh,1,0
2016,May,5,18,Punjab,Nankana Sahib,1,0
2016,May,5,19,Punjab,Nankana Sahib,1,0
2016,May,5,20,Punjab,Nankana Sahib,1,0
2016,May,5,21,Punjab,Nankana Sahib,1,0
2016,May,5,18,Punjab,Attock,1,0
2016,May,5,19,Punjab,Attock,1,0
2016,May,5,20,Punjab,Attock,1,0
2016,May,5,21,Punjab,Attock,0,0
2016,May,5,18,Punjab,Chakwal,1,0
2016,May,5,19,Punjab,Chakwal,1,0
2016,May,5,20,Punjab,Chakwal,1,0
2016,May,5,21,Punjab,Chakwal,0,0
2016,May,5,18,Punjab,Jhelum,1,0
2016,May,5,19,Punjab,Jhelum,1,0
2016,May,5,20,Punjab,Jhelum,1,0
2016,May,5,21,Punjab,Jhelum,0,0
2016,May,5,18,Punjab,Mianwali,1,0
2016,May,5,19,Punjab,Mianwali,1,0
2016,May,5,20,Punjab,Mianwali,1,0
2016,May,5,21,Punjab,Mianwali,0,0
2016,May,5,18,Punjab,D.G. Khan,1,0
2016,May,5,19,Punjab,D.G. Khan,2,0
2016,May,5,20,Punjab,D.G. Khan,1,0
2016,May,5,21,Punjab,D.G. Khan,1,0
2016,May,5,18,Punjab,Rajanpur,1,0
2016,May,5,19,Punjab,Rajanpur,1,0
2016,May,5,20,Punjab,Rajanpur,1,0
2016,May,5,21,Punjab,Rajanpur,1,0
2016,May,5,18,Punjab,Bahawalnagar,1,0
2016,May,5,19,Punjab,Bahawalnagar,1,0
2016,May,5,20,Punjab,Bahawalnagar,1,0
2016,May,5,21,Punjab,Bahawalnagar,1,0
2016,June,6,22,Punjab,Lahore,4,0
2016,June,6,23,Punjab,Lahore,6,0
2016,June,6,24,Punjab,Lahore,5,0
2016,June,6,25,Punjab,Lahore,4,0
2016,June,6,22,Punjab,Faisalabad,3,0
2016,June,6,23,Punjab,Faisalabad,4,0
2016,June,6,24,Punjab,Faisalabad,4,0
2016,June,6,25,Punjab,Faisalabad,3,0
2016,June,6,22,Punjab,Rawalpindi,3,0
2016,June,6,23,Punjab,Rawalpindi,3,0
2016,June,6,24,Punjab,Rawalpindi,3,0
2016,June,6,25,Punjab,Rawalpindi,2,0
2016,June,6,22,Punjab,Gujranwala,3,0
2016,June,6,23,Punjab,Gujranwala,3,0
2016,June,6,24,Punjab,Gujranwala,3,0
2016,June,6,25,Punjab,Gujranwala,2,0
2016,June,6,22,Punjab,Multan,2,0
2016,June,6,23,Punjab,Multan,3,1
2016,June,6,24,Punjab,Multan,2,0
2016,June,6,25,Punjab,Multan,2,0
2016,June,6,22,Punjab,Sheikhupura,2,0
2016,June,6,23,Punjab,Sheikhupura,3,0
2016,June,6,24,Punjab,Sheikhupura,3,0
2016,June,6,25,Punjab,Sheikhupura,2,0
2016,June,6,22,Punjab,Kasur,2,0
2016,June,6,23,Punjab,Kasur,2,0
2016,June,6,24,Punjab,Kasur,2,0
2016,June,6,25,Punjab,Kasur,2,0
2016,June,6,22,Punjab,Sialkot,2,0
2016,June,6,23,Punjab,Sialkot,3,0
2016,June,6,24,Punjab,Sialkot,2,0
2016,June,6,25,Punjab,Sialkot,2,0
2016,June,6,22,Punjab,Sargodha,2,0
2016,June,6,23,Punjab,Sargodha,2,0
2016,June,6,24,Punjab,Sargodha,2,0
2016,June,6,25,Punjab,Sargodha,1,0
2016,June,6,22,Punjab,Bahawalpur,2,0
2016,June,6,23,Punjab,Bahawalpur,2,0
2016,June,6,24,Punjab,Bahawalpur,2,0
2016,June,6,25,Punjab,Bahawalpur,1,0
2016,June,6,22,Punjab,Jhang,2,0
2016,June,6,23,Punjab,Jhang,2,0
2016,June,6,24,Punjab,Jhang,2,0
2016,June,6,25,Punjab,Jhang,2,0
2016,June,6,22,Punjab,Gujrat,2,0
2016,June,6,23,Punjab,Gujrat,2,0
2016,June,6,24,Punjab,Gujrat,2,0
2016,June,6,25,Punjab,Gujrat,1,0
2016,June,6,22,Punjab,Rahim Yar Khan,2,0
2016,June,6,23,Punjab,Rahim Yar Khan,2,0
2016,June,6,24,Punjab,Rahim Yar Khan,2,0
2016,June,6,25,Punjab,Rahim Yar Khan,2,0
2016,June,6,22,Punjab,Sahiwal,1,0
2016,June,6,23,Punjab,Sahiwal,2,0
2016,June,6,24,Punjab,Sahiwal,2,0
2016,June,6,25,Punjab,Sahiwal,1,0
2016,June,6,22,Punjab,Okara,1,0
2016,June,6,23,Punjab,Okara,2,0
2016,June,6,24,Punjab,Okara,2,0
2016,June,6,25,Punjab,Okara,1,0
2016,June,6,22,Punjab,Narowal,1,0
2016,June,6,23,Punjab,Narowal,2,0
2016,June,6,24,Punjab,Narowal,2,0
2016,June,6,25,Punjab,Narowal,1,0
2016,June,6,22,Punjab,Hafizabad,1,0
2016,June,6,23,Punjab,Hafizabad,2,0
2016,June,6,24,Punjab,Hafizabad,1,0
2016,June,6,25,Punjab,Hafizabad,1,0
2016,June,6,22,Punjab,Mandi Bahauddin,1,0
2016,June,6,23,Punjab,Mandi Bahauddin,2,0
2016,June,6,24,Punjab,Mandi Bahauddin,1,0
2016,June,6,25,Punjab,Mandi Bahauddin,1,0
2016,June,6,22,Punjab,Pakpattan,1,0
2016,June,6,23,Punjab,Pakpattan,1,0
2016,June,6,24,Punjab,Pakpattan,1,0
2016,June,6,25,Punjab,Pakpattan,1,0
2016,June,6,22,Punjab,Chiniot,1,0
2016,June,6,23,Punjab,Chiniot,2,0
2016,June,6,24,Punjab,Chiniot,1,0
2016,June,6,25,Punjab,Chiniot,1,0
2016,June,6,22,Punjab,Khushab,1,0
2016,June,6,23,Punjab,Khushab,1,0
2016,June,6,24,Punjab,Khushab,1,0
2016,June,6,25,Punjab,Khushab,1,0
2016,June,6,22,Punjab,Bhakkar,1,0
2016,June,6,23,Punjab,Bhakkar,1,0
2016,June,6,24,Punjab,Bhakkar,1,0
2016,June,6,25,Punjab,Bhakkar,1,0
2016,June,6,22,Punjab,Layyah,1,0
2016,June,6,23,Punjab,Layyah,2,0
2016,June,6,24,Punjab,Layyah,1,0
2016,June,6,25,Punjab,Layyah,1,0
2016,June,6,22,Punjab,Muzaffargarh,2,0
2016,June,6,23,Punjab,Muzaffargarh,2,0
2016,June,6,24,Punjab,Muzaffargarh,2,0
2016,June,6,25,Punjab,Muzaffargarh,2,0
2016,June,6,22,Punjab,Lodhran,1,0
2016,June,6,23,Punjab,Lodhran,2,1
2016,June,6,24,Punjab,Lodhran,1,0
2016,June,6,25,Punjab,Lodhran,1,0
2016,June,6,22,Punjab,Vehari,1,0
2016,June,6,23,Punjab,Vehari,2,0
2016,June,6,24,Punjab,Vehari,2,0
2016,June,6,25,Punjab,Vehari,1,0
2016,June,6,22,Punjab,Khanewal,1,0
2016,June,6,23,Punjab,Khanewal,2,0
2016,June,6,24,Punjab,Khanewal,2,0
2016,June,6,25,Punjab,Khanewal,1,0
2016,June,6,22,Punjab,Toba Tek Singh,1,0
2016,June,6,23,Punjab,Toba Tek Singh,2,0
2016,June,6,24,Punjab,Toba Tek Singh,2,0
2016,June,6,25,Punjab,Toba Tek Singh,1,0
2016,June,6,22,Punjab,Nankana Sahib,1,0
2016,June,6,23,Punjab,Nankana Sahib,2,0
2016,June,6,24,Punjab,Nankana Sahib,2,0
2016,June,6,25,Punjab,Nankana Sahib,1,0
2016,June,6,22,Punjab,Attock,1,0
2016,June,6,23,Punjab,Attock,2,0
2016,June,6,24,Punjab,Attock,1,0
2016,June,6,25,Punjab,Attock,1,0
2016,June,6,22,Punjab,Chakwal,1,0
2016,June,6,23,Punjab,Chakwal,1,0
2016,June,6,24,Punjab,Chakwal,1,0
2016,June,6,25,Punjab,Chakwal,0,0
2016,June,6,22,Punjab,Jhelum,1,0
2016,June,6,23,Punjab,Jhelum,2,0
2016,June,6,24,Punjab,Jhelum,1,0
2016,June,6,25,Punjab,Jhelum,1,0
2016,June,6,22,Punjab,Mianwali,1,0
2016,June,6,23,Punjab,Mianwali,1,0
2016,June,6,24,Punjab,Mianwali,1,0
2016,June,6,25,Punjab,Mianwali,1,0
2016,June,6,22,Punjab,D.G. Khan,2,0
2016,June,6,23,Punjab,D.G. Khan,2,0
2016,June,6,24,Punjab,D.G. Khan,2,0
2016,June,6,25,Punjab,D.G. Khan,1,0
2016,June,6,22,Punjab,Rajanpur,1,0
2016,June,6,23,Punjab,Rajanpur,2,0
2016,June,6,24,Punjab,Rajanpur,1,0
2016,June,6,25,Punjab,Rajanpur,1,0
2016,June,6,22,Punjab,Bahawalnagar,1,0
2016,June,6,23,Punjab,Bahawalnagar,2,0
2016,June,6,24,Punjab,Bahawalnagar,2,0
2016,June,6,25,Punjab,Bahawalnagar,1,0
2016,July,7,26,Punjab,Lahore,8,0
2016,July,7,27,Punjab,Lahore,22,0
2016,July,7,28,Punjab,Lahore,23,0
2016,July,7,29,Punjab,Lahore,12,0
2016,July,7,26,Punjab,Faisalabad,7,0
2016,July,7,27,Punjab,Faisalabad,16,0
2016,July,7,28,Punjab,Faisalabad,17,1
2016,July,7,29,Punjab,Faisalabad,7,0
2016,July,7,26,Punjab,Rawalpindi,5,0
2016,July,7,27,Punjab,Rawalpindi,14,0
2016,July,7,28,Punjab,Rawalpindi,13,0
2016,July,7,29,Punjab,Rawalpindi,5,0
2016,July,7,26,Punjab,Gujranwala,7,0
2016,July,7,27,Punjab,Gujranwala,11,0
2016,July,7,28,Punjab,Gujranwala,13,0
2016,July,7,29,Punjab,Gujranwala,6,0
2016,July,7,26,Punjab,Multan,6,0
2016,July,7,27,Punjab,Multan,11,0
2016,July,7,28,Punjab,Multan,11,0
2016,July,7,29,Punjab,Multan,5,0
2016,July,7,26,Punjab,Sheikhupura,6,0
2016,July,7,27,Punjab,Sheikhupura,11,0
2016,July,7,28,Punjab,Sheikhupura,11,0
2016,July,7,29,Punjab,Sheikhupura,3,0
2016,July,7,26,Punjab,Kasur,4,0
2016,July,7,27,Punjab,Kasur,10,0
2016,July,7,28,Punjab,Kasur,11,1
2016,July,7,29,Punjab,Kasur,4,0
2016,July,7,26,Punjab,Sialkot,4,0
2016,July,7,27,Punjab,Sialkot,10,0
2016,July,7,28,Punjab,Sialkot,11,0
2016,July,7,29,Punjab,Sialkot,5,0
2016,July,7,26,Punjab,Sargodha,4,0
2016,July,7,27,Punjab,Sargodha,8,0
2016,July,7,28,Punjab,Sargodha,10,0
2016,July,7,29,Punjab,Sargodha,4,0
2016,July,7,26,Punjab,Bahawalpur,3,0
2016,July,7,27,Punjab,Bahawalpur,8,0
2016,July,7,28,Punjab,Bahawalpur,9,0
2016,July,7,29,Punjab,Bahawalpur,4,0
2016,July,7,26,Punjab,Jhang,3,0
2016,July,7,27,Punjab,Jhang,10,0
2016,July,7,28,Punjab,Jhang,9,0
2016,July,7,29,Punjab,Jhang,4,0
2016,July,7,26,Punjab,Gujrat,4,0
2016,July,7,27,Punjab,Gujrat,8,0
2016,July,7,28,Punjab,Gujrat,8,0
2016,July,7,29,Punjab,Gujrat,3,0
2016,July,7,26,Punjab,Rahim Yar Khan,4,0
2016,July,7,27,Punjab,Rahim Yar Khan,9,0
2016,July,7,28,Punjab,Rahim Yar Khan,10,1
2016,July,7,29,Punjab,Rahim Yar Khan,5,0
2016,July,7,26,Punjab,Sahiwal,3,0
2016,July,7,27,Punjab,Sahiwal,6,0
2016,July,7,28,Punjab,Sahiwal,7,0
2016,July,7,29,Punjab,Sahiwal,3,0
2016,July,7,26,Punjab,Okara,4,0
2016,July,7,27,Punjab,Okara,7,0
2016,July,7,28,Punjab,Okara,7,0
2016,July,7,29,Punjab,Okara,4,0
2016,July,7,26,Punjab,Narowal,3,0
2016,July,7,27,Punjab,Narowal,6,0
2016,July,7,28,Punjab,Narowal,6,0
2016,July,7,29,Punjab,Narowal,3,0
2016,July,7,26,Punjab,Hafizabad,3,0
2016,July,7,27,Punjab,Hafizabad,6,0
2016,July,7,28,Punjab,Hafizabad,6,0
2016,July,7,29,Punjab,Hafizabad,3,0
2016,July,7,26,Punjab,Mandi Bahauddin,3,0
2016,July,7,27,Punjab,Mandi Bahauddin,6,0
2016,July,7,28,Punjab,Mandi Bahauddin,6,0
2016,July,7,29,Punjab,Mandi Bahauddin,2,0
2016,July,7,26,Punjab,Pakpattan,3,0
2016,July,7,27,Punjab,Pakpattan,5,0
2016,July,7,28,Punjab,Pakpattan,5,0
2016,July,7,29,Punjab,Pakpattan,2,0
2016,July,7,26,Punjab,Chiniot,2,0
2016,July,7,27,Punjab,Chiniot,6,0
2016,July,7,28,Punjab,Chiniot,7,0
2016,July,7,29,Punjab,Chiniot,2,0
2016,July,7,26,Punjab,Khushab,2,0
2016,July,7,27,Punjab,Khushab,4,0
2016,July,7,28,Punjab,Khushab,5,0
2016,July,7,29,Punjab,Khushab,2,0
2016,July,7,26,Punjab,Bhakkar,2,0
2016,July,7,27,Punjab,Bhakkar,5,0
2016,July,7,28,Punjab,Bhakkar,5,0
2016,July,7,29,Punjab,Bhakkar,2,0
2016,July,7,26,Punjab,Layyah,2,0
2016,July,7,27,Punjab,Layyah,6,1
2016,July,7,28,Punjab,Layyah,5,0
2016,July,7,29,Punjab,Layyah,2,0
2016,July,7,26,Punjab,Muzaffargarh,4,0
2016,July,7,27,Punjab,Muzaffargarh,10,0
2016,July,7,28,Punjab,Muzaffargarh,9,0
2016,July,7,29,Punjab,Muzaffargarh,5,0
2016,July,7,26,Punjab,Lodhran,2,0
2016,July,7,27,Punjab,Lodhran,6,0
2016,July,7,28,Punjab,Lodhran,6,0
2016,July,7,29,Punjab,Lodhran,2,0
2016,July,7,26,Punjab,Vehari,3,0
2016,July,7,27,Punjab,Vehari,7,0
2016,July,7,28,Punjab,Vehari,8,0
2016,July,7,29,Punjab,Vehari,4,0
2016,July,7,26,Punjab,Khanewal,3,0
2016,July,7,27,Punjab,Khanewal,7,0
2016,July,7,28,Punjab,Khanewal,8,0
2016,July,7,29,Punjab,Khanewal,3,0
2016,July,7,26,Punjab,Toba Tek Singh,3,0
2016,July,7,27,Punjab,Toba Tek Singh,7,0
2016,July,7,28,Punjab,Toba Tek Singh,7,0
2016,July,7,29,Punjab,Toba Tek Singh,3,0
2016,July,7,26,Punjab,Nankana Sahib,3,0
2016,July,7,27,Punjab,Nankana Sahib,7,0
2016,July,7,28,Punjab,Nankana Sahib,7,0
2016,July,7,29,Punjab,Nankana Sahib,3,0
2016,July,7,26,Punjab,Attock,2,0
2016,July,7,27,Punjab,Attock,6,0
2016,July,7,28,Punjab,Attock,6,0
2016,July,7,29,Punjab,Attock,2,0
2016,July,7,26,Punjab,Chakwal,2,0
2016,July,7,27,Punjab,Chakwal,4,0
2016,July,7,28,Punjab,Chakwal,5,0
2016,July,7,29,Punjab,Chakwal,2,0
2016,July,7,26,Punjab,Jhelum,3,0
2016,July,7,27,Punjab,Jhelum,5,1
2016,July,7,28,Punjab,Jhelum,5,0
2016,July,7,29,Punjab,Jhelum,2,0
2016,July,7,26,Punjab,Mianwali,2,0
2016,July,7,27,Punjab,Mianwali,5,0
2016,July,7,28,Punjab,Mianwali,5,0
2016,July,7,29,Punjab,Mianwali,2,0
2016,July,7,26,Punjab,D.G. Khan,4,0
2016,July,7,27,Punjab,D.G. Khan,7,0
2016,July,7,28,Punjab,D.G. Khan,9,0
2016,July,7,29,Punjab,D.G. Khan,3,0
2016,July,7,26,Punjab,Rajanpur,3,0
2016,July,7,27,Punjab,Rajanpur,6,0
2016,July,7,28,Punjab,Rajanpur,7,0
2016,July,7,29,Punjab,Rajanpur,2,0
2016,July,7,26,Punjab,Bahawalnagar,3,0
2016,July,7,27,Punjab,Bahawalnagar,7,0
2016,July,7,28,Punjab,Bahawalnagar,7,0
2016,July,7,29,Punjab,Bahawalnagar,3,0
2016,August,8,31,Punjab,Lahore,12,0
2016,August,8,32,Punjab,Lahore,35,1
2016,August,8,33,Punjab,Lahore,34,0
2016,August,8,34,Punjab,Lahore,14,0
2016,August,8,31,Punjab,Faisalabad,10,0
2016,August,8,32,Punjab,Faisalabad,24,0
2016,August,8,33,Punjab,Faisalabad,26,0
2016,August,8,34,Punjab,Faisalabad,10,0
2016,August,8,31,Punjab,Rawalpindi,7,0
2016,August,8,32,Punjab,Rawalpindi,20,0
2016,August,8,33,Punjab,Rawalpindi,19,0
2016,August,8,34,Punjab,Rawalpindi,8,0
2016,August,8,31,Punjab,Gujranwala,9,0
2016,August,8,32,Punjab,Gujranwala,19,0
2016,August,8,33,Punjab,Gujranwala,19,1
2016,August,8,34,Punjab,Gujranwala,8,0
2016,August,8,31,Punjab,Multan,6,0
2016,August,8,32,Punjab,Multan,17,0
2016,August,8,33,Punjab,Multan,17,0
2016,August,8,34,Punjab,Multan,8,0
2016,August,8,31,Punjab,Sheikhupura,6,0
2016,August,8,32,Punjab,Sheikhupura,17,0
2016,August,8,33,Punjab,Sheikhupura,16,0
2016,August,8,34,Punjab,Sheikhupura,7,0
2016,August,8,31,Punjab,Kasur,7,0
2016,August,8,32,Punjab,Kasur,14,0
2016,August,8,33,Punjab,Kasur,16,1
2016,August,8,34,Punjab,Kasur,6,0
2016,August,8,31,Punjab,Sialkot,6,0
2016,August,8,32,Punjab,Sialkot,16,0
2016,August,8,33,Punjab,Sialkot,15,0
2016,August,8,34,Punjab,Sialkot,7,0
2016,August,8,31,Punjab,Sargodha,6,0
2016,August,8,32,Punjab,Sargodha,14,0
2016,August,8,33,Punjab,Sargodha,12,0
2016,August,8,34,Punjab,Sargodha,5,0
2016,August,8,31,Punjab,Bahawalpur,6,0
2016,August,8,32,Punjab,Bahawalpur,12,0
2016,August,8,33,Punjab,Bahawalpur,12,0
2016,August,8,34,Punjab,Bahawalpur,5,0
2016,August,8,31,Punjab,Jhang,4,0
2016,August,8,32,Punjab,Jhang,15,1
2016,August,8,33,Punjab,Jhang,13,0
2016,August,8,34,Punjab,Jhang,7,0
2016,August,8,31,Punjab,Gujrat,5,0
2016,August,8,32,Punjab,Gujrat,11,0
2016,August,8,33,Punjab,Gujrat,12,0
2016,August,8,34,Punjab,Gujrat,5,0
2016,August,8,31,Punjab,Rahim Yar Khan,6,0
2016,August,8,32,Punjab,Rahim Yar Khan,14,0
2016,August,8,33,Punjab,Rahim Yar Khan,13,0
2016,August,8,34,Punjab,Rahim Yar Khan,9,0
2016,August,8,31,Punjab,Sahiwal,5,0
2016,August,8,32,Punjab,Sahiwal,9,0
2016,August,8,33,Punjab,Sahiwal,10,0
2016,August,8,34,Punjab,Sahiwal,4,0
2016,August,8,31,Punjab,Okara,5,0
2016,August,8,32,Punjab,Okara,10,0
2016,August,8,33,Punjab,Okara,12,0
2016,August,8,34,Punjab,Okara,5,0
2016,August,8,31,Punjab,Narowal,3,0
2016,August,8,32,Punjab,Narowal,10,1
2016,August,8,33,Punjab,Narowal,10,0
2016,August,8,34,Punjab,Narowal,4,0
2016,August,8,31,Punjab,Hafizabad,4,0
2016,August,8,32,Punjab,Hafizabad,9,0
2016,August,8,33,Punjab,Hafizabad,9,0
2016,August,8,34,Punjab,Hafizabad,4,0
2016,August,8,31,Punjab,Mandi Bahauddin,4,0
2016,August,8,32,Punjab,Mandi Bahauddin,9,0
2016,August,8,33,Punjab,Mandi Bahauddin,8,0
2016,August,8,34,Punjab,Mandi Bahauddin,4,0
2016,August,8,31,Punjab,Pakpattan,3,0
2016,August,8,32,Punjab,Pakpattan,8,0
2016,August,8,33,Punjab,Pakpattan,8,0
2016,August,8,34,Punjab,Pakpattan,3,0
2016,August,8,31,Punjab,Chiniot,4,0
2016,August,8,32,Punjab,Chiniot,9,0
2016,August,8,33,Punjab,Chiniot,8,0
2016,August,8,34,Punjab,Chiniot,5,0
2016,August,8,31,Punjab,Khushab,3,0
2016,August,8,32,Punjab,Khushab,6,0
2016,August,8,33,Punjab,Khushab,7,0
2016,August,8,34,Punjab,Khushab,3,0
2016,August,8,31,Punjab,Bhakkar,3,0
2016,August,8,32,Punjab,Bhakkar,7,0
2016,August,8,33,Punjab,Bhakkar,7,1
2016,August,8,34,Punjab,Bhakkar,3,0
2016,August,8,31,Punjab,Layyah,3,0
2016,August,8,32,Punjab,Layyah,8,0
2016,August,8,33,Punjab,Layyah,9,0
2016,August,8,34,Punjab,Layyah,3,0
2016,August,8,31,Punjab,Muzaffargarh,7,0
2016,August,8,32,Punjab,Muzaffargarh,15,0
2016,August,8,33,Punjab,Muzaffargarh,14,0
2016,August,8,34,Punjab,Muzaffargarh,5,0
2016,August,8,31,Punjab,Lodhran,4,0
2016,August,8,32,Punjab,Lodhran,8,0
2016,August,8,33,Punjab,Lodhran,8,0
2016,August,8,34,Punjab,Lodhran,3,0
2016,August,8,31,Punjab,Vehari,5,0
2016,August,8,32,Punjab,Vehari,11,0
2016,August,8,33,Punjab,Vehari,12,0
2016,August,8,34,Punjab,Vehari,4,0
2016,August,8,31,Punjab,Khanewal,5,0
2016,August,8,32,Punjab,Khanewal,10,1
2016,August,8,33,Punjab,Khanewal,10,0
2016,August,8,34,Punjab,Khanewal,6,0
2016,August,8,31,Punjab,Toba Tek Singh,5,0
2016,August,8,32,Punjab,Toba Tek Singh,10,0
2016,August,8,33,Punjab,Toba Tek Singh,11,0
2016,August,8,34,Punjab,Toba Tek Singh,4,0
2016,August,8,31,Punjab,Nankana Sahib,5,0
2016,August,8,32,Punjab,Nankana Sahib,10,0
2016,August,8,33,Punjab,Nankana Sahib,10,0
2016,August,8,34,Punjab,Nankana Sahib,4,0
2016,August,8,31,Punjab,Attock,4,0
2016,August,8,32,Punjab,Attock,9,0
2016,August,8,33,Punjab,Attock,8,0
2016,August,8,34,Punjab,Attock,3,0
2016,August,8,31,Punjab,Chakwal,3,0
2016,August,8,32,Punjab,Chakwal,6,0
